case_id,customer_message,gold_intent,rank,similarity,historical_customer_message,historical_amazon_reply
AMZ-034,"@AmazonHelp But I don't want a refund, I want a replacement. Is that not possible? I don't see that option. The TV doesn't seem to be available right now, and even if it was it wouldn't be the same price.",refund_return,1,0.422,@AmazonHelp There is no option for refund - I do not want a replacement.,@314397 I get your concern. Have you reported this to our support team using the link above? ^PS
AMZ-034,"@AmazonHelp But I don't want a refund, I want a replacement. Is that not possible? I don't see that option. The TV doesn't seem to be available right now, and even if it was it wouldn't be the same price.",refund_return,2,0.3886,"@AmazonHelp I do not see an option to get a replacement, if I choose any of the options they all say ""return"" and print shipping label to get a refund, I don't want a refund I want a replacement https://t.co/quBvKEjkYj","@688077 Hi, are the items still showing in stock by Amazon on the website? ^KK"
AMZ-034,"@AmazonHelp But I don't want a refund, I want a replacement. Is that not possible? I don't see that option. The TV doesn't seem to be available right now, and even if it was it wouldn't be the same price.",refund_return,3,0.3567,@AmazonHelp I don’t want anything except a refund on my Prime membership.,@225810 You can cancel your Prime membership here: https://t.co/eilGEW3Pdn You will receive a pro-rated refund for any unused Prime services. ^BA
AMZ-035,"@AmazonHelp But i dont appreciate and you dont understand.. kindly think twice and then answer my query.. if a product has no warranty if purchase made via global brand store of @115850 @115821 why we should even spend a penny where the cost of the product is more than INR10,000",product_issue,1,0.3187,@AmazonHelp No i dont,@183921 Your account has been created on Amazon.fr?^FT
AMZ-035,"@AmazonHelp But i dont appreciate and you dont understand.. kindly think twice and then answer my query.. if a product has no warranty if purchase made via global brand store of @115850 @115821 why we should even spend a penny where the cost of the product is more than INR10,000",product_issue,2,0.2827,@AmazonHelp I dont have the app,@362101 Are you having trouble finding the contact options using the link ^AB and ^KI provided? You should see the options once you sign in and select your location. Let us know if you continue to have trouble. ^LI
AMZ-035,"@AmazonHelp But i dont appreciate and you dont understand.. kindly think twice and then answer my query.. if a product has no warranty if purchase made via global brand store of @115850 @115821 why we should even spend a penny where the cost of the product is more than INR10,000",product_issue,3,0.2684,@AmazonHelp What part of  I CANT LOG IN you dont understand ?,"@443163 As my colleague has already mentioned, you can skip the login. You can also use this: https://t.co/Rt5uujwh4o ^SI"
AMZ-036,@AmazonHelp Amazon logistics was in the card apparently this was my safe area I requested yet I didn’t even mention one I spoken to someone they didn’t seam to interested said I get a 5 pound gift card but didn’t say when,payment_billing,1,0.4137,@AmazonHelp What nexts? I didn't here anything,@219299 Could you please elaborate? ^HK
AMZ-036,@AmazonHelp Amazon logistics was in the card apparently this was my safe area I requested yet I didn’t even mention one I spoken to someone they didn’t seam to interested said I get a 5 pound gift card but didn’t say when,payment_billing,2,0.3128,"@AmazonHelp Nope, didn't say anywhere. Even went through the buying process again to double check it didn't say anything there",@426973 We do apologize for this mishap. Would the item still be needed or would you require a return ? ^CR
AMZ-036,@AmazonHelp Amazon logistics was in the card apparently this was my safe area I requested yet I didn’t even mention one I spoken to someone they didn’t seam to interested said I get a 5 pound gift card but didn’t say when,payment_billing,3,0.308,@AmazonHelp “Amazon logistics”,"@219633 Thank you for confirming! Please reach out to us here: https://t.co/JzP7hlA23B, so we can look further into this for you. ^WJ"
AMZ-037,"@AmazonHelp no, it's the main US version, and I'm accessing prime video on my Roku",prime_membership,1,0.3331,@AmazonHelp I just have the Prime Video one :),"@755452 If you'd like Twitch Prime, you can upgrade your Prime here to allow access: https://t.co/ilP8nZ70Pz. I hope this helps! ^CS"
AMZ-037,"@AmazonHelp no, it's the main US version, and I'm accessing prime video on my Roku",prime_membership,2,0.3017,@AmazonHelp Anche per prime video ?,@148232 Ti confermo che i recapiti sono validi anche per Prime Video. ^BC
AMZ-037,"@AmazonHelp no, it's the main US version, and I'm accessing prime video on my Roku",prime_membership,3,0.2974,"@AmazonHelp Thanks, Prime Video is the best. ❤","@419276 Thank you for your feedback! Your comments are greatly appreciated, and I thank you for choosing Amazon.in. ^RD"
AMZ-038,@AmazonHelp I guess i did get prime but couldnt remember. Thanks 😜,prime_membership,1,0.6176,@AmazonHelp It's already done I guess. Thanks!,@482564 You're welcome. Do keep us posted for any further concerns. ^SG
AMZ-038,@AmazonHelp I guess i did get prime but couldnt remember. Thanks 😜,prime_membership,2,0.4766,@AmazonHelp Guess thats all i can do 😊,@311031 Don't lose your heart! Keep an eye on your inbox. You might receive something soon. :) ^HD
AMZ-038,@AmazonHelp I guess i did get prime but couldnt remember. Thanks 😜,prime_membership,3,0.4438,@AmazonHelp Guess I have to work to get my stuff…,"@686458 We don't have access to your account details on Social Media but if you contact us directly using the link provided by ^LH, we will be more than happy to help further ^BZ"
AMZ-039,"@AmazonHelp This isn't now about installation. 
It's now about faulty product",product_issue,1,0.5259,@AmazonHelp No there isn’t,"@174525 We'd like to look into this further. Please reach out here: https://t.co/JzP7hlA23B Keep us updated, we want to help! ^ HM"
AMZ-039,"@AmazonHelp This isn't now about installation. 
It's now about faulty product",product_issue,2,0.5259,"@AmazonHelp I have, it isn't. :(","@299816 Oh, okay! We'd love to help you out then! Please call us using the link here: https://t.co/zYVX1Qi29G ^MH"
AMZ-039,"@AmazonHelp This isn't now about installation. 
It's now about faulty product",product_issue,3,0.3807,@AmazonHelp There isn’t a cancel button.,"@790705 Has the order shipped yet? If the order has shipped or is too far along in the shipping process, you won't be able to cancel it. You can check if the order has shipped here: https://t.co/Y5jpI9gRhE ^TH"
AMZ-040,"@AmazonHelp The refund amount not yet received 

Near one month 
The amount is 72000

Will u pay the interest 5percent? [URL]",refund_return,1,0.6166,@AmazonHelp Refund not yet received. £917,@182619 We'd like a chance to look into this with you! Please provide details about your experience here: https://t.co/gz1tQB2oAS ^WT
AMZ-040,"@AmazonHelp The refund amount not yet received 

Near one month 
The amount is 72000

Will u pay the interest 5percent? [URL]",refund_return,2,0.3962,@AmazonHelp Do I get a refund,"@118233 If we've missed the guaranteed delivery, please contact us here so we can look into this with you: https://t.co/BwZ4tfVMFA ^MB"
AMZ-040,"@AmazonHelp The refund amount not yet received 

Near one month 
The amount is 72000

Will u pay the interest 5percent? [URL]",refund_return,3,0.3962,@AmazonHelp When will I get refund?,@355525 I'd like to help you. Could you confirm if you have submitted your details using the link provided earlier? ^GD
AMZ-041,@AmazonHelp you have my condition for the return in the first tweet itself. Fulfill it then we will talk,refund_return,1,0.2855,@AmazonHelp the condition is new,@244604 Who does it say the books are sold and fulfilled by? ^AF
AMZ-041,@AmazonHelp you have my condition for the return in the first tweet itself. Fulfill it then we will talk,refund_return,2,0.2526,@AmazonHelp Can I talk to someone!!,"@643169 Are you still experiencing account troubles? If so, please visit us here: https://t.co/8SnymEY2Rt? 

This will get you in contact with our Account Specialists, who're best-equipped to help in this kind of situation, as we can't access your info via Twitter. ^WT"
AMZ-041,@AmazonHelp you have my condition for the return in the first tweet itself. Fulfill it then we will talk,refund_return,3,0.2526,@AmazonHelp How can I when I can't talk to anyone?,@478710 When you reached out to Customer Service were they not able to transfer you to seller support? ^KM
AMZ-042,@AmazonHelp Thanks for checking!,other,1,0.5042,"@AmazonHelp Thanks for checking in :)
It's order 111-8373083-5386646 specifically; seems to be no way to release it neither from Amazon nor from FedEx","@529494 We'd like to look into this with you. When you can, please reach us via phone or chat here: https://t.co/CYqkdUakWJ ^SJ"
AMZ-042,@AmazonHelp Thanks for checking!,other,2,0.4788,@AmazonHelp Thanks for checking in! The carrier is AMZL US. I am probably just being impatient but i thought by now the status would be out for delivery,@197823 Thanks for letting us know! AMZL deliveries are made until 8 PM. ^WJ
AMZ-042,@AmazonHelp Thanks for checking!,other,3,0.4705,@AmazonHelp Many thanks! :),@191048 You're most welcome! We're always here to help! ^HS
AMZ-043,@AmazonHelp Team may i know the reason. Y u guys were cancelled my order,order_issue,1,0.3854,@AmazonHelp can someone from your team call me.,@121902 You may reach out to our support team via phone/chat/email here: https://t.co/2t6DQoUmNZ. ^MM
AMZ-043,@AmazonHelp Team may i know the reason. Y u guys were cancelled my order,order_issue,2,0.3854,@AmazonHelp when your team will get back to us,@385787 You might have received an email from us. Please check here: https://t.co/8DAc10S7ww. ^HA
AMZ-043,@AmazonHelp Team may i know the reason. Y u guys were cancelled my order,order_issue,3,0.2964,@AmazonHelp and I do not know what the reason and this happens frequently,"@350303 Hi Ali, you can cancel Prime by following these steps: https://t.co/f6zpQo9nCR Please let us know if you're having difficulty ^TS"
AMZ-044,"@AmazonHelp Got it just now about 4 hours after it was supposedly delivered. As I said, unpredictable and non-trustworthy delivery process",delivery_issue,1,0.2514,@AmazonHelp Nobody has got back to me yet,@172012 I'm so sorry for the delayed response. We do have your information and we'll respond as soon as we have information. ^MH
AMZ-044,"@AmazonHelp Got it just now about 4 hours after it was supposedly delivered. As I said, unpredictable and non-trustworthy delivery process",delivery_issue,2,0.2514,@AmazonHelp I got it,@626239 Thanks for letting us know! Hope you have a great rest of your day. ^LI
AMZ-044,"@AmazonHelp Got it just now about 4 hours after it was supposedly delivered. As I said, unpredictable and non-trustworthy delivery process",delivery_issue,3,0.2514,@AmazonHelp got it shukriya,@704887 It is always our pleasure! Do keep us posted for any further concern. ^AM
